Mode,Indicator,Date,Current,Week Number,Year
Aviation,U.S. Domestic Commercial Flights (Departures),02/06/2022 12:00:00 AM,21917,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/07/2022 12:00:00 AM,23017,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/08/2022 12:00:00 AM,22481,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/09/2022 12:00:00 AM,23101,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/10/2022 12:00:00 AM,24726,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/11/2022 12:00:00 AM,24234,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/12/2022 12:00:00 AM,19014,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),09/19/2021 12:00:00 AM,24100,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/20/2021 12:00:00 AM,23977,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/21/2021 12:00:00 AM,22826,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/22/2021 12:00:00 AM,23317,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/23/2021 12:00:00 AM,25000,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/24/2021 12:00:00 AM,25260,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/25/2021 12:00:00 AM,20278,39,2021
Aviation,People Screened at All Airports,09/19/2021 12:00:00 AM,2023160,39,2021
Aviation,People Screened at All Airports,09/20/2021 12:00:00 AM,1763559,39,2021
Aviation,People Screened at All Airports,09/21/2021 12:00:00 AM,1284930,39,2021
Aviation,People Screened at All Airports,09/22/2021 12:00:00 AM,1410624,39,2021
Aviation,People Screened at All Airports,09/23/2021 12:00:00 AM,1849647,39,2021
Aviation,People Screened at All Airports,09/24/2021 12:00:00 AM,1942003,39,2021
Aviation,People Screened at All Airports,09/25/2021 12:00:00 AM,1471426,39,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/26/2021 12:00:00 AM,24269,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/27/2021 12:00:00 AM,24108,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/28/2021 12:00:00 AM,22694,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/29/2021 12:00:00 AM,23449,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),09/30/2021 12:00:00 AM,25487,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/01/2021 12:00:00 AM,24952,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/02/2021 12:00:00 AM,20243,40,2021
Aviation,People Screened at All Airports,09/26/2021 12:00:00 AM,2045248,40,2021
Aviation,People Screened at All Airports,09/27/2021 12:00:00 AM,1791623,40,2021
Aviation,People Screened at All Airports,09/28/2021 12:00:00 AM,1281652,40,2021
Aviation,People Screened at All Airports,09/29/2021 12:00:00 AM,1396940,40,2021
Aviation,People Screened at All Airports,09/30/2021 12:00:00 AM,1876093,40,2021
Aviation,People Screened at All Airports,10/01/2021 12:00:00 AM,1926795,40,2021
Aviation,People Screened at All Airports,10/02/2021 12:00:00 AM,1480112,40,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/03/2021 12:00:00 AM,24118,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/04/2021 12:00:00 AM,24028,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/05/2021 12:00:00 AM,22945,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/06/2021 12:00:00 AM,23804,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/07/2021 12:00:00 AM,26233,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/08/2021 12:00:00 AM,25094,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/09/2021 12:00:00 AM,20297,41,2021
Aviation,People Screened at All Airports,10/03/2021 12:00:00 AM,2042623,41,2021
Aviation,People Screened at All Airports,10/04/2021 12:00:00 AM,1786069,41,2021
Aviation,People Screened at All Airports,10/05/2021 12:00:00 AM,1339524,41,2021
Aviation,People Screened at All Airports,10/06/2021 12:00:00 AM,1520355,41,2021
Aviation,People Screened at All Airports,10/07/2021 12:00:00 AM,2006964,41,2021
Aviation,People Screened at All Airports,10/08/2021 12:00:00 AM,2115244,41,2021
Aviation,People Screened at All Airports,10/09/2021 12:00:00 AM,1658902,41,2021
Aviation,People Screened at All Airports,10/10/2021 12:00:00 AM,2025977,42,2021
Aviation,People Screened at All Airports,10/11/2021 12:00:00 AM,2027692,42,2021
Aviation,U.S. International Commercial Flights (Departures),01/30/2022 12:00:00 AM,2921,6,2022
Aviation,People Screened at All Airports,10/12/2021 12:00:00 AM,1643759,42,2021
Aviation,People Screened at All Airports,10/13/2021 12:00:00 AM,1601129,42,2021
Aviation,People Screened at All Airports,10/14/2021 12:00:00 AM,1991123,42,2021
Aviation,People Screened at All Airports,10/15/2021 12:00:00 AM,2036348,42,2021
Aviation,People Screened at All Airports,10/16/2021 12:00:00 AM,1623369,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/17/2021 12:00:00 AM,24039,43,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/18/2021 12:00:00 AM,24508,43,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/19/2021 12:00:00 AM,23628,43,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/20/2021 12:00:00 AM,24365,43,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/21/2021 12:00:00 AM,25076,43,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/22/2021 12:00:00 AM,23694,43,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/23/2021 12:00:00 AM,20875,43,2021
Aviation,People Screened at All Airports,10/17/2021 12:00:00 AM,2159195,43,2021
Aviation,People Screened at All Airports,10/18/2021 12:00:00 AM,1941225,43,2021
Aviation,People Screened at All Airports,10/19/2021 12:00:00 AM,1463599,43,2021
Aviation,People Screened at All Airports,10/20/2021 12:00:00 AM,1594093,43,2021
Aviation,U.S. International Commercial Flights (Departures),09/19/2021 12:00:00 AM,2695,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/20/2021 12:00:00 AM,2498,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/21/2021 12:00:00 AM,2374,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/22/2021 12:00:00 AM,2431,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/23/2021 12:00:00 AM,2448,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/24/2021 12:00:00 AM,2544,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/25/2021 12:00:00 AM,2741,39,2021
Aviation,U.S. International Commercial Flights (Departures),09/26/2021 12:00:00 AM,2702,40,2021
Aviation,U.S. International Commercial Flights (Departures),09/27/2021 12:00:00 AM,2467,40,2021
Aviation,U.S. International Commercial Flights (Departures),09/28/2021 12:00:00 AM,2347,40,2021
Aviation,U.S. International Commercial Flights (Departures),09/29/2021 12:00:00 AM,2423,40,2021
Aviation,U.S. International Commercial Flights (Departures),09/30/2021 12:00:00 AM,2504,40,2021
Aviation,U.S. International Commercial Flights (Departures),10/01/2021 12:00:00 AM,2532,40,2021
Aviation,U.S. International Commercial Flights (Departures),10/02/2021 12:00:00 AM,2754,40,2021
Aviation,U.S. International Commercial Flights (Departures),10/03/2021 12:00:00 AM,2668,41,2021
Aviation,U.S. International Commercial Flights (Departures),10/04/2021 12:00:00 AM,2469,41,2021
Aviation,U.S. International Commercial Flights (Departures),10/05/2021 12:00:00 AM,2353,41,2021
Aviation,U.S. International Commercial Flights (Departures),10/06/2021 12:00:00 AM,2475,41,2021
Aviation,U.S. International Commercial Flights (Departures),10/07/2021 12:00:00 AM,2634,41,2021
Aviation,U.S. International Commercial Flights (Departures),10/08/2021 12:00:00 AM,2633,41,2021
Aviation,U.S. International Commercial Flights (Departures),10/09/2021 12:00:00 AM,2824,41,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/10/2021 12:00:00 AM,22829,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/11/2021 12:00:00 AM,23999,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/12/2021 12:00:00 AM,23739,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/13/2021 12:00:00 AM,23918,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/14/2021 12:00:00 AM,25797,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/15/2021 12:00:00 AM,25329,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/16/2021 12:00:00 AM,20894,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/17/2021 12:00:00 AM,2760,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/18/2021 12:00:00 AM,2597,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/19/2021 12:00:00 AM,2496,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/20/2021 12:00:00 AM,2555,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/21/2021 12:00:00 AM,2609,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/22/2021 12:00:00 AM,2348,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/23/2021 12:00:00 AM,2811,43,2021
Aviation,People Screened at All Airports,10/21/2021 12:00:00 AM,1987302,43,2021
Aviation,People Screened at All Airports,10/22/2021 12:00:00 AM,2021849,43,2021
Aviation,People Screened at All Airports,10/23/2021 12:00:00 AM,1612596,43,2021
Aviation,U.S. International Commercial Flights (Departures),10/10/2021 12:00:00 AM,2707,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/11/2021 12:00:00 AM,2592,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/12/2021 12:00:00 AM,2491,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/13/2021 12:00:00 AM,2533,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/14/2021 12:00:00 AM,2613,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/15/2021 12:00:00 AM,2655,42,2021
Aviation,U.S. International Commercial Flights (Departures),10/16/2021 12:00:00 AM,2848,42,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/24/2021 12:00:00 AM,24118,44,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/25/2021 12:00:00 AM,24369,44,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/26/2021 12:00:00 AM,23339,44,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/27/2021 12:00:00 AM,24180,44,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/28/2021 12:00:00 AM,25338,44,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/29/2021 12:00:00 AM,24876,44,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/30/2021 12:00:00 AM,19384,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/24/2021 12:00:00 AM,2763,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/25/2021 12:00:00 AM,2588,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/26/2021 12:00:00 AM,2495,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/27/2021 12:00:00 AM,2546,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/28/2021 12:00:00 AM,2576,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/29/2021 12:00:00 AM,2594,44,2021
Aviation,U.S. International Commercial Flights (Departures),10/30/2021 12:00:00 AM,2718,44,2021
Aviation,People Screened at All Airports,10/24/2021 12:00:00 AM,2118989,44,2021
Aviation,People Screened at All Airports,10/25/2021 12:00:00 AM,1931819,44,2021
Aviation,People Screened at All Airports,10/26/2021 12:00:00 AM,1451067,44,2021
Aviation,People Screened at All Airports,10/27/2021 12:00:00 AM,1495955,44,2021
Aviation,People Screened at All Airports,10/28/2021 12:00:00 AM,1872350,44,2021
Aviation,People Screened at All Airports,10/29/2021 12:00:00 AM,1907290,44,2021
Aviation,People Screened at All Airports,10/30/2021 12:00:00 AM,1421706,44,2021
Aviation,People Screened at All Airports,10/31/2021 12:00:00 AM,1790867,45,2021
Aviation,People Screened at All Airports,11/01/2021 12:00:00 AM,1929397,45,2021
Aviation,People Screened at All Airports,11/02/2021 12:00:00 AM,1430167,45,2021
Aviation,People Screened at All Airports,11/03/2021 12:00:00 AM,1467767,45,2021
Aviation,People Screened at All Airports,11/04/2021 12:00:00 AM,1886068,45,2021
Aviation,People Screened at All Airports,11/05/2021 12:00:00 AM,1953957,45,2021
Aviation,People Screened at All Airports,11/06/2021 12:00:00 AM,1515241,45,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/07/2021 12:00:00 AM,23915,46,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/08/2021 12:00:00 AM,24494,46,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/09/2021 12:00:00 AM,23319,46,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/10/2021 12:00:00 AM,24206,46,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/11/2021 12:00:00 AM,25908,46,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/12/2021 12:00:00 AM,25192,46,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/13/2021 12:00:00 AM,20038,46,2021
Aviation,People Screened at All Airports,11/07/2021 12:00:00 AM,2095119,46,2021
Aviation,People Screened at All Airports,11/08/2021 12:00:00 AM,1896840,46,2021
Aviation,People Screened at All Airports,11/09/2021 12:00:00 AM,1403196,46,2021
Aviation,People Screened at All Airports,11/10/2021 12:00:00 AM,1645579,46,2021
Aviation,People Screened at All Airports,11/11/2021 12:00:00 AM,2001005,46,2021
Aviation,People Screened at All Airports,11/12/2021 12:00:00 AM,1924107,46,2021
Aviation,People Screened at All Airports,11/13/2021 12:00:00 AM,1536440,46,2021
Aviation,People Screened at All Airports,11/14/2021 12:00:00 AM,2154711,47,2021
Aviation,People Screened at All Airports,11/15/2021 12:00:00 AM,1959864,47,2021
Aviation,People Screened at All Airports,11/16/2021 12:00:00 AM,1437809,47,2021
Aviation,People Screened at All Airports,11/17/2021 12:00:00 AM,1576395,47,2021
Aviation,People Screened at All Airports,11/18/2021 12:00:00 AM,1982475,47,2021
Aviation,People Screened at All Airports,11/19/2021 12:00:00 AM,2159032,47,2021
Aviation,People Screened at All Airports,11/20/2021 12:00:00 AM,1913493,47,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/21/2021 12:00:00 AM,23851,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/22/2021 12:00:00 AM,24393,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/23/2021 12:00:00 AM,26652,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/24/2021 12:00:00 AM,26973,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/25/2021 12:00:00 AM,14496,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/26/2021 12:00:00 AM,20335,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/27/2021 12:00:00 AM,23945,48,2021
Aviation,People Screened at All Airports,11/21/2021 12:00:00 AM,2152134,48,2021
Aviation,People Screened at All Airports,11/22/2021 12:00:00 AM,2019077,48,2021
Aviation,People Screened at All Airports,11/23/2021 12:00:00 AM,2145290,48,2021
Aviation,People Screened at All Airports,11/24/2021 12:00:00 AM,2269230,48,2021
Aviation,People Screened at All Airports,11/25/2021 12:00:00 AM,1338458,48,2021
Aviation,People Screened at All Airports,11/26/2021 12:00:00 AM,1700347,48,2021
Aviation,People Screened at All Airports,11/27/2021 12:00:00 AM,2125690,48,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/29/2021 12:00:00 AM,26010,49,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/30/2021 12:00:00 AM,25311,49,2021
Aviation,U.S. Domestic Commercial Flights (Departures),12/01/2021 12:00:00 AM,24599,49,2021
Aviation,U.S. Domestic Commercial Flights (Departures),12/02/2021 12:00:00 AM,25673,49,2021
Aviation,U.S. Domestic Commercial Flights (Departures),12/03/2021 12:00:00 AM,25178,49,2021
Aviation,U.S. Domestic Commercial Flights (Departures),12/04/2021 12:00:00 AM,19823,49,2021
Aviation,U.S. International Commercial Flights (Departures),11/29/2021 12:00:00 AM,2976,49,2021
Aviation,U.S. International Commercial Flights (Departures),11/30/2021 12:00:00 AM,2819,49,2021
Aviation,U.S. International Commercial Flights (Departures),12/01/2021 12:00:00 AM,2919,49,2021
Aviation,U.S. International Commercial Flights (Departures),12/02/2021 12:00:00 AM,2923,49,2021
Aviation,U.S. International Commercial Flights (Departures),12/03/2021 12:00:00 AM,3010,49,2021
Aviation,U.S. Domestic Commercial Flights (Departures),10/31/2021 12:00:00 AM,20860,45,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/01/2021 12:00:00 AM,23922,45,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/02/2021 12:00:00 AM,23312,45,2021
Aviation,U.S. Domestic Commercial Flights (Departures),11/03/2021 12:00:00 AM,24552,45,2021
